Timestamp,idt226-ihs3_1247x__Distance,idt143lv__Distance,p1ilv240__Distance,p1ilv241__Distance,idm240__Distance,p1ilv242__Distance,p1ilv243__Distance,idt144lv__Distance,p1ilv248__Distance,p1ilv251__Distance,idm242__Distance,p1ilv246__Distance,p1ilv247__Distance,idm245__Distance,p1ilv250__Distance,idt145lv__Distance,p1ilv257__Distance,idm247__Distance,p1ilv252__Distance,p1ilv253__Distance,idm249__Distance,p1ilv256__Distance,p1ilv258__Distance,p1ilv259__Distance,idm253__Distance,p1ilv260__Distance,p1ilv261__Distance,idt202lv__Distance,p1ilv534__Distance,idt203lv__Distance,p1ilv2503__Distance,idm532__Distance,p1ilv535__Distance,idt228lv__Distance,p1ilv563__Distance,idt891lv__Distance,p1ilv1820__Distance,idt1583lv__Distance,p1ilv2815__Distance,idt202-idt203x__Distance,idt202__Distance,idt1577-idt1583xx__Distance,idt1577-idt1583xxx__Distance,idt144__Distance,idt145__Distance,idt143__Distance,idt1408-idt143x__Distance,idt1087-idt891xx__Distance,idt1087-idt891xxx__Distance,idt226-idt228xx__Distance,idt226-idt228xxx__Distance,idt1598-idt1615x__Distance,idt1598__Distance,p1imv40__Distance,idt1112__Distance,idt778-p1imv40x__Distance,idt1124-idt778x__Distance,idt1124-idt778xx__Distance,idt1124-idt1179xx__Distance,idt1124-idt1179x__Distance,idt1179-idt1397xx__Distance,idt1179-idt1397x__Distance,idt1087-idt1397x__Distance,idt1087-idt1397xx__Distance,idt1087-idt965xx__Distance,idt1087-idt965x__Distance,idt1636-idt965x__Distance,idt1636-idt965xx__Distance,idt1615__Distance,idt1636__Distance,idt1447-idt1615x__Distance,idt203__Distance,idt1447__Distance,idt226__Distance,idt226-ihs3_1247x_b1_1__Distance,idt226lv__Distance,p1ilv561__Distance,idt1447lv__Distance,p1ilv2592__Distance,idt1615lv__Distance,p1ilv2873__Distance,idt1598lv__Distance,p1ilv2847__Distance,idt1577lv__Distance,p1ilv2804__Distance,idt1577__Distance,idt1655lv__Distance,p1ilv2960__Distance,idt1408lv__Distance,p1ilv2532__Distance,idt1655__Distance,idt1408__Distance,idt1493lv__Distance,p1ilv2668__Distance,idm2669__Distance,p1ilv3015__Distance,idt1493__Distance,idt1636lv__Distance,p1ilv2917__Distance,idt198lv__Distance,p1ilv530__Distance,idt1649lv__Distance,p1ilv2949__Distance,idt1649-idt198xx__Distance,idt1649-idt198x__Distance,idt1636-idt198x__Distance,idt1636-idt198xx__Distance,idt965lv__Distance,p1ilv1906__Distance,idt1087lv__Distance,p1ilv2081__Distance,idt1397lv__Distance,p1ilv2516__Distance,idt1179lv__Distance,p1ilv2223__Distance,idt1124lv__Distance,p1ilv2142__Distance,idt778lv__Distance,p1ilv1678__Distance,idt1112lv__Distance,p1ilv2121__Distance,idt1112-p1imv39x__Distance,idt1112-p1imv39xx__Distance,idt851lv__Distance,p1ilv1766__Distance,idt778-idt851x__Distance,idt851__Distance,idt897lv__Distance,p1ilv1826__Distance,idt778__Distance,idt897__Distance,idt1471lv__Distance,p1ilv2629__Distance,idt1397__Distance,idt1471__Distance,idt1577-idt1583x__Distance,idt1583__Distance,idt1087-idt891x__Distance,idt891__Distance,idt226-idt228x__Distance,idt228__Distance,idt1124__Distance,idt1179__Distance,idt1087__Distance,idt965__Distance,idt198__Distance,idt1649__Distance,p1imv39__Distance,idt226-ihs3_1247x_b2_1__Distance
2020-01-01 11:45:00,0.0,3.6626061999999995,3.7188511999999996,3.7325246999999995,3.6798262999999993,3.7360303999999993,3.749509599999999,3.7021565999999995,3.7583324999999994,3.7716773999999993,3.7072667599999996,3.7634582599999997,3.7767803599999996,3.7145767999999997,3.7707268,3.7315471999999996,3.8010607999999997,3.7393072,3.795358,3.8088306999999997,3.7412075299999996,3.7972800299999996,3.7972119299999996,3.8108781299999994,3.7502975399999996,3.8063964399999994,3.8199186399999996,2.112946,2.113946,1.871434,2.015581,1.8912343,1.9159991,1.4201014999999997,1.4415863999999996,3.6766456999999995,3.6776456999999994,3.7451309999999993,3.746130999999999,1.872434,2.112946,3.4031859999999994,3.7441309999999994,3.7021565999999995,3.7315471999999996,3.6626061999999995,3.5707399999999994,3.3249806999999993,3.6756456999999996,1.3992099999999998,1.4191014999999998,2.872012,3.253525,4.655248399999999,4.931638399999999,3.9743073999999985,3.8438563999999986,3.9723073999999987,3.815268699999999,3.841856399999999,3.5372876999999994,3.813268699999999,3.3239806999999995,3.5352876999999996,3.2567546999999997,3.3219806999999997,3.1748689999999997,3.2547547,2.871012,3.173869,2.3557669999999997,1.871434,2.354767,1.39721,0.138721,1.39721,1.4390256000000001,2.354767,2.3857188999999996,2.871012,2.9290681,3.253525,3.3023266,3.4011859999999996,3.4343813999999995,3.4011859999999996,3.3939959999999996,3.4475926999999995,3.5697399999999995,3.6226424999999995,3.3939959999999996,3.5697399999999995,3.6515699999999995,3.7060041999999997,3.7037445999999994,3.711887849999999,3.6515699999999995,3.173869,3.2192531,3.2802039999999995,3.3008020999999994,3.381276599999999,3.423591899999999,3.2812039999999993,3.3802765999999993,3.1748689999999997,3.2792039999999996,3.2557547,3.3274733,3.3229806999999996,3.3503049999999996,3.5362876999999995,3.6144665999999996,3.814268699999999,3.837731699999999,3.8428563999999987,3.8660668999999985,3.9733073999999986,3.9899412999999986,4.931638399999999,4.951298799999999,4.932638399999999,4.991372599999999,4.576192399999998,4.589464399999998,3.9743073999999985,4.576192399999998,4.211851399999999,4.223621699999999,3.9733073999999986,4.211851399999999,3.8076406999999994,3.8156108599999996,3.5362876999999995,3.8076406999999994,3.4021859999999995,3.7451309999999993,3.3239806999999995,3.6766456999999995,1.39821,1.4201014999999997,3.8428563999999987,3.814268699999999,3.3229806999999996,3.2557547,3.2802039999999995,3.381276599999999,4.9923725999999995,0.139721
2020-01-01 12:00:00,0.0,3.6626061999999995,3.7188511999999996,3.7325246999999995,3.6798262999999993,3.7360303999999993,3.749509599999999,3.7021565999999995,3.7583324999999994,3.7716773999999993,3.7072667599999996,3.7634582599999997,3.7767803599999996,3.7145767999999997,3.7707268,3.7315471999999996,3.8010607999999997,3.7393072,3.795358,3.8088306999999997,3.7412075299999996,3.7972800299999996,3.7972119299999996,3.8108781299999994,3.7502975399999996,3.8063964399999994,3.8199186399999996,2.112946,2.113946,1.871434,2.015581,1.8912343,1.9159991,1.4201014999999997,1.4415863999999996,3.6766456999999995,3.6776456999999994,3.7451309999999993,3.746130999999999,1.872434,2.112946,3.4031859999999994,3.7441309999999994,3.7021565999999995,3.7315471999999996,3.6626061999999995,3.5707399999999994,3.3249806999999993,3.6756456999999996,1.3992099999999998,1.4191014999999998,2.872012,3.253525,4.655248399999999,4.931638399999999,3.9743073999999985,3.8438563999999986,3.9723073999999987,3.815268699999999,3.841856399999999,3.5372876999999994,3.813268699999999,3.3239806999999995,3.5352876999999996,3.2567546999999997,3.3219806999999997,3.1748689999999997,3.2547547,2.871012,3.173869,2.3557669999999997,1.871434,2.354767,1.39721,0.138721,1.39721,1.4390256000000001,2.354767,2.3857188999999996,2.871012,2.9290681,3.253525,3.3023266,3.4011859999999996,3.4343813999999995,3.4011859999999996,3.3939959999999996,3.4475926999999995,3.5697399999999995,3.6226424999999995,3.3939959999999996,3.5697399999999995,3.6515699999999995,3.7060041999999997,3.7037445999999994,3.711887849999999,3.6515699999999995,3.173869,3.2192531,3.2802039999999995,3.3008020999999994,3.381276599999999,3.423591899999999,3.2812039999999993,3.3802765999999993,3.1748689999999997,3.2792039999999996,3.2557547,3.3274733,3.3229806999999996,3.3503049999999996,3.5362876999999995,3.6144665999999996,3.814268699999999,3.837731699999999,3.8428563999999987,3.8660668999999985,3.9733073999999986,3.9899412999999986,4.931638399999999,4.951298799999999,4.932638399999999,4.991372599999999,4.576192399999998,4.589464399999998,3.9743073999999985,4.576192399999998,4.211851399999999,4.223621699999999,3.9733073999999986,4.211851399999999,3.8076406999999994,3.8156108599999996,3.5362876999999995,3.8076406999999994,3.4021859999999995,3.7451309999999993,3.3239806999999995,3.6766456999999995,1.39821,1.4201014999999997,3.8428563999999987,3.814268699999999,3.3229806999999996,3.2557547,3.2802039999999995,3.381276599999999,4.9923725999999995,0.139721
2020-01-01 12:15:00,0.0,3.6626061999999995,3.7188511999999996,3.7325246999999995,3.6798262999999993,3.7360303999999993,3.749509599999999,3.7021565999999995,3.7583324999999994,3.7716773999999993,3.7072667599999996,3.7634582599999997,3.7767803599999996,3.7145767999999997,3.7707268,3.7315471999999996,3.8010607999999997,3.7393072,3.795358,3.8088306999999997,3.7412075299999996,3.7972800299999996,3.7972119299999996,3.8108781299999994,3.7502975399999996,3.8063964399999994,3.8199186399999996,2.112946,2.113946,1.871434,2.015581,1.8912343,1.9159991,1.4201014999999997,1.4415863999999996,3.6766456999999995,3.6776456999999994,3.7451309999999993,3.746130999999999,1.872434,2.112946,3.4031859999999994,3.7441309999999994,3.7021565999999995,3.7315471999999996,3.6626061999999995,3.5707399999999994,3.3249806999999993,3.6756456999999996,1.3992099999999998,1.4191014999999998,2.872012,3.253525,4.655248399999999,4.931638399999999,3.9743073999999985,3.8438563999999986,3.9723073999999987,3.815268699999999,3.841856399999999,3.5372876999999994,3.813268699999999,3.3239806999999995,3.5352876999999996,3.2567546999999997,3.3219806999999997,3.1748689999999997,3.2547547,2.871012,3.173869,2.3557669999999997,1.871434,2.354767,1.39721,0.138721,1.39721,1.4390256000000001,2.354767,2.3857188999999996,2.871012,2.9290681,3.253525,3.3023266,3.4011859999999996,3.4343813999999995,3.4011859999999996,3.3939959999999996,3.4475926999999995,3.5697399999999995,3.6226424999999995,3.3939959999999996,3.5697399999999995,3.6515699999999995,3.7060041999999997,3.7037445999999994,3.711887849999999,3.6515699999999995,3.173869,3.2192531,3.2802039999999995,3.3008020999999994,3.381276599999999,3.423591899999999,3.2812039999999993,3.3802765999999993,3.1748689999999997,3.2792039999999996,3.2557547,3.3274733,3.3229806999999996,3.3503049999999996,3.5362876999999995,3.6144665999999996,3.814268699999999,3.837731699999999,3.8428563999999987,3.8660668999999985,3.9733073999999986,3.9899412999999986,4.931638399999999,4.951298799999999,4.932638399999999,4.991372599999999,4.576192399999998,4.589464399999998,3.9743073999999985,4.576192399999998,4.211851399999999,4.223621699999999,3.9733073999999986,4.211851399999999,3.8076406999999994,3.8156108599999996,3.5362876999999995,3.8076406999999994,3.4021859999999995,3.7451309999999993,3.3239806999999995,3.6766456999999995,1.39821,1.4201014999999997,3.8428563999999987,3.814268699999999,3.3229806999999996,3.2557547,3.2802039999999995,3.381276599999999,4.9923725999999995,0.139721
2020-01-01 12:30:00,0.0,3.6626061999999995,3.7188511999999996,3.7325246999999995,3.6798262999999993,3.7360303999999993,3.749509599999999,3.7021565999999995,3.7583324999999994,3.7716773999999993,3.7072667599999996,3.7634582599999997,3.7767803599999996,3.7145767999999997,3.7707268,3.7315471999999996,3.8010607999999997,3.7393072,3.795358,3.8088306999999997,3.7412075299999996,3.7972800299999996,3.7972119299999996,3.8108781299999994,3.7502975399999996,3.8063964399999994,3.8199186399999996,2.112946,2.113946,1.871434,2.015581,1.8912343,1.9159991,1.4201014999999997,1.4415863999999996,3.6766456999999995,3.6776456999999994,3.7451309999999993,3.746130999999999,1.872434,2.112946,3.4031859999999994,3.7441309999999994,3.7021565999999995,3.7315471999999996,3.6626061999999995,3.5707399999999994,3.3249806999999993,3.6756456999999996,1.3992099999999998,1.4191014999999998,2.872012,3.253525,4.655248399999999,4.931638399999999,3.9743073999999985,3.8438563999999986,3.9723073999999987,3.815268699999999,3.841856399999999,3.5372876999999994,3.813268699999999,3.3239806999999995,3.5352876999999996,3.2567546999999997,3.3219806999999997,3.1748689999999997,3.2547547,2.871012,3.173869,2.3557669999999997,1.871434,2.354767,1.39721,0.138721,1.39721,1.4390256000000001,2.354767,2.3857188999999996,2.871012,2.9290681,3.253525,3.3023266,3.4011859999999996,3.4343813999999995,3.4011859999999996,3.3939959999999996,3.4475926999999995,3.5697399999999995,3.6226424999999995,3.3939959999999996,3.5697399999999995,3.6515699999999995,3.7060041999999997,3.7037445999999994,3.711887849999999,3.6515699999999995,3.173869,3.2192531,3.2802039999999995,3.3008020999999994,3.381276599999999,3.423591899999999,3.2812039999999993,3.3802765999999993,3.1748689999999997,3.2792039999999996,3.2557547,3.3274733,3.3229806999999996,3.3503049999999996,3.5362876999999995,3.6144665999999996,3.814268699999999,3.837731699999999,3.8428563999999987,3.8660668999999985,3.9733073999999986,3.9899412999999986,4.931638399999999,4.951298799999999,4.932638399999999,4.991372599999999,4.576192399999998,4.589464399999998,3.9743073999999985,4.576192399999998,4.211851399999999,4.223621699999999,3.9733073999999986,4.211851399999999,3.8076406999999994,3.8156108599999996,3.5362876999999995,3.8076406999999994,3.4021859999999995,3.7451309999999993,3.3239806999999995,3.6766456999999995,1.39821,1.4201014999999997,3.8428563999999987,3.814268699999999,3.3229806999999996,3.2557547,3.2802039999999995,3.381276599999999,4.9923725999999995,0.139721
2020-01-01 12:45:00,0.0,3.6626061999999995,3.7188511999999996,3.7325246999999995,3.6798262999999993,3.7360303999999993,3.749509599999999,3.7021565999999995,3.7583324999999994,3.7716773999999993,3.7072667599999996,3.7634582599999997,3.7767803599999996,3.7145767999999997,3.7707268,3.7315471999999996,3.8010607999999997,3.7393072,3.795358,3.8088306999999997,3.7412075299999996,3.7972800299999996,3.7972119299999996,3.8108781299999994,3.7502975399999996,3.8063964399999994,3.8199186399999996,2.112946,2.113946,1.871434,2.015581,1.8912343,1.9159991,1.4201014999999997,1.4415863999999996,3.6766456999999995,3.6776456999999994,3.7451309999999993,3.746130999999999,1.872434,2.112946,3.4031859999999994,3.7441309999999994,3.7021565999999995,3.7315471999999996,3.6626061999999995,3.5707399999999994,3.3249806999999993,3.6756456999999996,1.3992099999999998,1.4191014999999998,2.872012,3.253525,4.655248399999999,4.931638399999999,3.9743073999999985,3.8438563999999986,3.9723073999999987,3.815268699999999,3.841856399999999,3.5372876999999994,3.813268699999999,3.3239806999999995,3.5352876999999996,3.2567546999999997,3.3219806999999997,3.1748689999999997,3.2547547,2.871012,3.173869,2.3557669999999997,1.871434,2.354767,1.39721,0.138721,1.39721,1.4390256000000001,2.354767,2.3857188999999996,2.871012,2.9290681,3.253525,3.3023266,3.4011859999999996,3.4343813999999995,3.4011859999999996,3.3939959999999996,3.4475926999999995,3.5697399999999995,3.6226424999999995,3.3939959999999996,3.5697399999999995,3.6515699999999995,3.7060041999999997,3.7037445999999994,3.711887849999999,3.6515699999999995,3.173869,3.2192531,3.2802039999999995,3.3008020999999994,3.381276599999999,3.423591899999999,3.2812039999999993,3.3802765999999993,3.1748689999999997,3.2792039999999996,3.2557547,3.3274733,3.3229806999999996,3.3503049999999996,3.5362876999999995,3.6144665999999996,3.814268699999999,3.837731699999999,3.8428563999999987,3.8660668999999985,3.9733073999999986,3.9899412999999986,4.931638399999999,4.951298799999999,4.932638399999999,4.991372599999999,4.576192399999998,4.589464399999998,3.9743073999999985,4.576192399999998,4.211851399999999,4.223621699999999,3.9733073999999986,4.211851399999999,3.8076406999999994,3.8156108599999996,3.5362876999999995,3.8076406999999994,3.4021859999999995,3.7451309999999993,3.3239806999999995,3.6766456999999995,1.39821,1.4201014999999997,3.8428563999999987,3.814268699999999,3.3229806999999996,3.2557547,3.2802039999999995,3.381276599999999,4.9923725999999995,0.139721
2020-01-01 13:00:00,0.0,3.6626061999999995,3.7188511999999996,3.7325246999999995,3.6798262999999993,3.7360303999999993,3.749509599999999,3.7021565999999995,3.7583324999999994,3.7716773999999993,3.7072667599999996,3.7634582599999997,3.7767803599999996,3.7145767999999997,3.7707268,3.7315471999999996,3.8010607999999997,3.7393072,3.795358,3.8088306999999997,3.7412075299999996,3.7972800299999996,3.7972119299999996,3.8108781299999994,3.7502975399999996,3.8063964399999994,3.8199186399999996,2.112946,2.113946,1.871434,2.015581,1.8912343,1.9159991,1.4201014999999997,1.4415863999999996,3.6766456999999995,3.6776456999999994,3.7451309999999993,3.746130999999999,1.872434,2.112946,3.4031859999999994,3.7441309999999994,3.7021565999999995,3.7315471999999996,3.6626061999999995,3.5707399999999994,3.3249806999999993,3.6756456999999996,1.3992099999999998,1.4191014999999998,2.872012,3.253525,4.655248399999999,4.931638399999999,3.9743073999999985,3.8438563999999986,3.9723073999999987,3.815268699999999,3.841856399999999,3.5372876999999994,3.813268699999999,3.3239806999999995,3.5352876999999996,3.2567546999999997,3.3219806999999997,3.1748689999999997,3.2547547,2.871012,3.173869,2.3557669999999997,1.871434,2.354767,1.39721,0.138721,1.39721,1.4390256000000001,2.354767,2.3857188999999996,2.871012,2.9290681,3.253525,3.3023266,3.4011859999999996,3.4343813999999995,3.4011859999999996,3.3939959999999996,3.4475926999999995,3.5697399999999995,3.6226424999999995,3.3939959999999996,3.5697399999999995,3.6515699999999995,3.7060041999999997,3.7037445999999994,3.711887849999999,3.6515699999999995,3.173869,3.2192531,3.2802039999999995,3.3008020999999994,3.381276599999999,3.423591899999999,3.2812039999999993,3.3802765999999993,3.1748689999999997,3.2792039999999996,3.2557547,3.3274733,3.3229806999999996,3.3503049999999996,3.5362876999999995,3.6144665999999996,3.814268699999999,3.837731699999999,3.8428563999999987,3.8660668999999985,3.9733073999999986,3.9899412999999986,4.931638399999999,4.951298799999999,4.932638399999999,4.991372599999999,4.576192399999998,4.589464399999998,3.9743073999999985,4.576192399999998,4.211851399999999,4.223621699999999,3.9733073999999986,4.211851399999999,3.8076406999999994,3.8156108599999996,3.5362876999999995,3.8076406999999994,3.4021859999999995,3.7451309999999993,3.3239806999999995,3.6766456999999995,1.39821,1.4201014999999997,3.8428563999999987,3.814268699999999,3.3229806999999996,3.2557547,3.2802039999999995,3.381276599999999,4.9923725999999995,0.139721
2020-01-01 13:15:00,0.0,3.6626061999999995,3.7188511999999996,3.7325246999999995,3.6798262999999993,3.7360303999999993,3.749509599999999,3.7021565999999995,3.7583324999999994,3.7716773999999993,3.7072667599999996,3.7634582599999997,3.7767803599999996,3.7145767999999997,3.7707268,3.7315471999999996,3.8010607999999997,3.7393072,3.795358,3.8088306999999997,3.7412075299999996,3.7972800299999996,3.7972119299999996,3.8108781299999994,3.7502975399999996,3.8063964399999994,3.8199186399999996,2.112946,2.113946,1.871434,2.015581,1.8912343,1.9159991,1.4201014999999997,1.4415863999999996,3.6766456999999995,3.6776456999999994,3.7451309999999993,3.746130999999999,1.872434,2.112946,3.4031859999999994,3.7441309999999994,3.7021565999999995,3.7315471999999996,3.6626061999999995,3.5707399999999994,3.3249806999999993,3.6756456999999996,1.3992099999999998,1.4191014999999998,2.872012,3.253525,4.655248399999999,4.931638399999999,3.9743073999999985,3.8438563999999986,3.9723073999999987,3.815268699999999,3.841856399999999,3.5372876999999994,3.813268699999999,3.3239806999999995,3.5352876999999996,3.2567546999999997,3.3219806999999997,3.1748689999999997,3.2547547,2.871012,3.173869,2.3557669999999997,1.871434,2.354767,1.39721,0.138721,1.39721,1.4390256000000001,2.354767,2.3857188999999996,2.871012,2.9290681,3.253525,3.3023266,3.4011859999999996,3.4343813999999995,3.4011859999999996,3.3939959999999996,3.4475926999999995,3.5697399999999995,3.6226424999999995,3.3939959999999996,3.5697399999999995,3.6515699999999995,3.7060041999999997,3.7037445999999994,3.711887849999999,3.6515699999999995,3.173869,3.2192531,3.2802039999999995,3.3008020999999994,3.381276599999999,3.423591899999999,3.2812039999999993,3.3802765999999993,3.1748689999999997,3.2792039999999996,3.2557547,3.3274733,3.3229806999999996,3.3503049999999996,3.5362876999999995,3.6144665999999996,3.814268699999999,3.837731699999999,3.8428563999999987,3.8660668999999985,3.9733073999999986,3.9899412999999986,4.931638399999999,4.951298799999999,4.932638399999999,4.991372599999999,4.576192399999998,4.589464399999998,3.9743073999999985,4.576192399999998,4.211851399999999,4.223621699999999,3.9733073999999986,4.211851399999999,3.8076406999999994,3.8156108599999996,3.5362876999999995,3.8076406999999994,3.4021859999999995,3.7451309999999993,3.3239806999999995,3.6766456999999995,1.39821,1.4201014999999997,3.8428563999999987,3.814268699999999,3.3229806999999996,3.2557547,3.2802039999999995,3.381276599999999,4.9923725999999995,0.139721
2020-01-01 13:30:00,0.0,3.6626061999999995,3.7188511999999996,3.7325246999999995,3.6798262999999993,3.7360303999999993,3.749509599999999,3.7021565999999995,3.7583324999999994,3.7716773999999993,3.7072667599999996,3.7634582599999997,3.7767803599999996,3.7145767999999997,3.7707268,3.7315471999999996,3.8010607999999997,3.7393072,3.795358,3.8088306999999997,3.7412075299999996,3.7972800299999996,3.7972119299999996,3.8108781299999994,3.7502975399999996,3.8063964399999994,3.8199186399999996,2.112946,2.113946,1.871434,2.015581,1.8912343,1.9159991,1.4201014999999997,1.4415863999999996,3.6766456999999995,3.6776456999999994,3.7451309999999993,3.746130999999999,1.872434,2.112946,3.4031859999999994,3.7441309999999994,3.7021565999999995,3.7315471999999996,3.6626061999999995,3.5707399999999994,3.3249806999999993,3.6756456999999996,1.3992099999999998,1.4191014999999998,2.872012,3.253525,4.655248399999999,4.931638399999999,3.9743073999999985,3.8438563999999986,3.9723073999999987,3.815268699999999,3.841856399999999,3.5372876999999994,3.813268699999999,3.3239806999999995,3.5352876999999996,3.2567546999999997,3.3219806999999997,3.1748689999999997,3.2547547,2.871012,3.173869,2.3557669999999997,1.871434,2.354767,1.39721,0.138721,1.39721,1.4390256000000001,2.354767,2.3857188999999996,2.871012,2.9290681,3.253525,3.3023266,3.4011859999999996,3.4343813999999995,3.4011859999999996,3.3939959999999996,3.4475926999999995,3.5697399999999995,3.6226424999999995,3.3939959999999996,3.5697399999999995,3.6515699999999995,3.7060041999999997,3.7037445999999994,3.711887849999999,3.6515699999999995,3.173869,3.2192531,3.2802039999999995,3.3008020999999994,3.381276599999999,3.423591899999999,3.2812039999999993,3.3802765999999993,3.1748689999999997,3.2792039999999996,3.2557547,3.3274733,3.3229806999999996,3.3503049999999996,3.5362876999999995,3.6144665999999996,3.814268699999999,3.837731699999999,3.8428563999999987,3.8660668999999985,3.9733073999999986,3.9899412999999986,4.931638399999999,4.951298799999999,4.932638399999999,4.991372599999999,4.576192399999998,4.589464399999998,3.9743073999999985,4.576192399999998,4.211851399999999,4.223621699999999,3.9733073999999986,4.211851399999999,3.8076406999999994,3.8156108599999996,3.5362876999999995,3.8076406999999994,3.4021859999999995,3.7451309999999993,3.3239806999999995,3.6766456999999995,1.39821,1.4201014999999997,3.8428563999999987,3.814268699999999,3.3229806999999996,3.2557547,3.2802039999999995,3.381276599999999,4.9923725999999995,0.139721
2020-01-01 13:45:00,0.0,3.6626061999999995,3.7188511999999996,3.7325246999999995,3.6798262999999993,3.7360303999999993,3.749509599999999,3.7021565999999995,3.7583324999999994,3.7716773999999993,3.7072667599999996,3.7634582599999997,3.7767803599999996,3.7145767999999997,3.7707268,3.7315471999999996,3.8010607999999997,3.7393072,3.795358,3.8088306999999997,3.7412075299999996,3.7972800299999996,3.7972119299999996,3.8108781299999994,3.7502975399999996,3.8063964399999994,3.8199186399999996,2.112946,2.113946,1.871434,2.015581,1.8912343,1.9159991,1.4201014999999997,1.4415863999999996,3.6766456999999995,3.6776456999999994,3.7451309999999993,3.746130999999999,1.872434,2.112946,3.4031859999999994,3.7441309999999994,3.7021565999999995,3.7315471999999996,3.6626061999999995,3.5707399999999994,3.3249806999999993,3.6756456999999996,1.3992099999999998,1.4191014999999998,2.872012,3.253525,4.655248399999999,4.931638399999999,3.9743073999999985,3.8438563999999986,3.9723073999999987,3.815268699999999,3.841856399999999,3.5372876999999994,3.813268699999999,3.3239806999999995,3.5352876999999996,3.2567546999999997,3.3219806999999997,3.1748689999999997,3.2547547,2.871012,3.173869,2.3557669999999997,1.871434,2.354767,1.39721,0.138721,1.39721,1.4390256000000001,2.354767,2.3857188999999996,2.871012,2.9290681,3.253525,3.3023266,3.4011859999999996,3.4343813999999995,3.4011859999999996,3.3939959999999996,3.4475926999999995,3.5697399999999995,3.6226424999999995,3.3939959999999996,3.5697399999999995,3.6515699999999995,3.7060041999999997,3.7037445999999994,3.711887849999999,3.6515699999999995,3.173869,3.2192531,3.2802039999999995,3.3008020999999994,3.381276599999999,3.423591899999999,3.2812039999999993,3.3802765999999993,3.1748689999999997,3.2792039999999996,3.2557547,3.3274733,3.3229806999999996,3.3503049999999996,3.5362876999999995,3.6144665999999996,3.814268699999999,3.837731699999999,3.8428563999999987,3.8660668999999985,3.9733073999999986,3.9899412999999986,4.931638399999999,4.951298799999999,4.932638399999999,4.991372599999999,4.576192399999998,4.589464399999998,3.9743073999999985,4.576192399999998,4.211851399999999,4.223621699999999,3.9733073999999986,4.211851399999999,3.8076406999999994,3.8156108599999996,3.5362876999999995,3.8076406999999994,3.4021859999999995,3.7451309999999993,3.3239806999999995,3.6766456999999995,1.39821,1.4201014999999997,3.8428563999999987,3.814268699999999,3.3229806999999996,3.2557547,3.2802039999999995,3.381276599999999,4.9923725999999995,0.139721
2020-01-01 14:00:00,0.0,3.6626061999999995,3.7188511999999996,3.7325246999999995,3.6798262999999993,3.7360303999999993,3.749509599999999,3.7021565999999995,3.7583324999999994,3.7716773999999993,3.7072667599999996,3.7634582599999997,3.7767803599999996,3.7145767999999997,3.7707268,3.7315471999999996,3.8010607999999997,3.7393072,3.795358,3.8088306999999997,3.7412075299999996,3.7972800299999996,3.7972119299999996,3.8108781299999994,3.7502975399999996,3.8063964399999994,3.8199186399999996,2.112946,2.113946,1.871434,2.015581,1.8912343,1.9159991,1.4201014999999997,1.4415863999999996,3.6766456999999995,3.6776456999999994,3.7451309999999993,3.746130999999999,1.872434,2.112946,3.4031859999999994,3.7441309999999994,3.7021565999999995,3.7315471999999996,3.6626061999999995,3.5707399999999994,3.3249806999999993,3.6756456999999996,1.3992099999999998,1.4191014999999998,2.872012,3.253525,4.655248399999999,4.931638399999999,3.9743073999999985,3.8438563999999986,3.9723073999999987,3.815268699999999,3.841856399999999,3.5372876999999994,3.813268699999999,3.3239806999999995,3.5352876999999996,3.2567546999999997,3.3219806999999997,3.1748689999999997,3.2547547,2.871012,3.173869,2.3557669999999997,1.871434,2.354767,1.39721,0.138721,1.39721,1.4390256000000001,2.354767,2.3857188999999996,2.871012,2.9290681,3.253525,3.3023266,3.4011859999999996,3.4343813999999995,3.4011859999999996,3.3939959999999996,3.4475926999999995,3.5697399999999995,3.6226424999999995,3.3939959999999996,3.5697399999999995,3.6515699999999995,3.7060041999999997,3.7037445999999994,3.711887849999999,3.6515699999999995,3.173869,3.2192531,3.2802039999999995,3.3008020999999994,3.381276599999999,3.423591899999999,3.2812039999999993,3.3802765999999993,3.1748689999999997,3.2792039999999996,3.2557547,3.3274733,3.3229806999999996,3.3503049999999996,3.5362876999999995,3.6144665999999996,3.814268699999999,3.837731699999999,3.8428563999999987,3.8660668999999985,3.9733073999999986,3.9899412999999986,4.931638399999999,4.951298799999999,4.932638399999999,4.991372599999999,4.576192399999998,4.589464399999998,3.9743073999999985,4.576192399999998,4.211851399999999,4.223621699999999,3.9733073999999986,4.211851399999999,3.8076406999999994,3.8156108599999996,3.5362876999999995,3.8076406999999994,3.4021859999999995,3.7451309999999993,3.3239806999999995,3.6766456999999995,1.39821,1.4201014999999997,3.8428563999999987,3.814268699999999,3.3229806999999996,3.2557547,3.2802039999999995,3.381276599999999,4.9923725999999995,0.139721
